Empresa;Filial;Cód. Contrato;Nº Contrato;Ativo;Adm.;Público;ANS/IMR;Crítico;Nível Crit.;Nome Fantasia;UF Cli.;Cód. Cliente;Nome Cliente;Data Início;Data Término;Classif. C. Custo;Consultor;Pregão;Serv. Prestado;Valor Mensal
1;11;1425;CTO 006/2012-SP;I;N;N;;N;;BRASPRESS - ESPIRITO SANTO;PR;1551;BRASPRESS TRANSPORTES URGENTES LTDA;14/07/2012;09/04/2013;10910005;;;Limpeza Conservação;
1;11;1386;Cto:  001/2012 - SC;A;N;N;N;N;;BANCO PANAMERICANO - ESPIRITO SANTO;ES;2890;BANCO PAN SA;11/06/2012;06/08/2021;10910003;Leticia Azevedo Da Silva;;Limpeza;2291,81
1;11;1435;Cto: 002/2012-ES;A;N;N;N;N;;GOL - ES;ES;2311;GOL LINHAS AEREAS SA;21/09/2012;06/08/2022;10910006;Aline Leva De Freitas;;Limpeza;6876,5
1;11;1524;161/2012;I;N;S;;N;;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;ES;2352;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;03/12/2012;12/06/2017;10911001;Anna Paula Mendonca;1.602.012;Mão de Obra;48765,35
1;11;1518;Cto: 033-2012;A;N;N;;N;;UNIMED SEGURADORA - ESPIRITO SANTO;SP;1579;UNIMED SEGURADORA S/A;22/04/2019;18/04/2022;10910253;Karine Teixeira;;Limpeza;3907,19
1;11;1586;mar/13;I;N;S;;N;;PMV - PREFEITURA MUNICIPAL DE VITÓRIA;ES;2369;PREFEITURA MUNICIPAL DE VITÓRIA;14/02/2013;13/02/2017;10913001;;27/2012;Limpeza;813894,62
1;11;1661;172.013;I;N;S;;N;;TRT ES - Limpeza;ES;2394;TRT ESPÍRITO SANTO;01/07/2013;31/10/2015;10903001;Caroline Muhlmann;PRE 52.2012;Limpeza Conservação;
1;11;1669;182.013;I;N;S;;N;;TRT ES - Portaria, Recepção e Operação de Elevadores;ES;2394;TRT ESPÍRITO SANTO;01/07/2013;31/10/2015;10903002;Caroline Muhlmann;PRE 52.2012;Recepção;69291,29
1;11;1670;192.013;I;N;S;;N;;TRT ES - Copeiragem;ES;2394;TRT ESPÍRITO SANTO;01/07/2013;31/10/2015;10903003;Caroline Muhlmann;PRE 52.2012;Copa;
1;11;1637;008/2012-RS;I;N;N;;N;;EMBRATEC - ESPIRITO SANTO;RS;1555;EMPRESA BRASILEIRA DE TECNOLOGIA E ADMINISTRAÇÃO DE CONVÊNIOS HAAG S/A;07/05/2013;30/09/2013;10910025;;;Mão de Obra;
1;11;1713;002/2013-MG;I;N;N;;N;;BV FINANCEIRA S.A.- ES;SP;1597;BV FINANCEIRA S.A. CFI;20/09/2013;30/09/2014;10910278;;;Limpeza Conservação;
1;11;1798;412.013;I;N;S;;N;;TRT ES - MANUTENÇÃO;ES;2394;TRT ESPÍRITO SANTO;01/12/2013;17/12/2018;10903004;Anna Paula Mendonca;182.013;Limpeza Mão de Obra;51468,64
1;11;1810;CT.002.2013 - ES;I;N;N;;N;;BANCO VOTORANTIM SA - ES;SP;2570;BANCO VOTORANTIM SA;16/12/2013;27/02/2014;10910285;;;Limpeza;
1;11;1825;001/2014;I;N;S;;N;;ARSP;ES;2969;AGENCIA DE REGULAÇÃO DE SERVIÇOS PUBLICOS - ARSP;10/02/2014;21/11/2017;10922001;;PE 009/2013;Recepção;
1;11;1925;Cto: 004/2014-SP;I;N;N;N;N;;AIR LIQUIDE - ESPIRITO SANTO;SP;1626;AIR LIQUIDE BRASIL LTDA;04/08/2014;18/09/2020;10910313;Vanessa Maurer Martini Rodel Souza;;Limpeza;4675,01
1;11;1943;CTO 003/2011-SP;I;N;N;;N;;BANCO MERCANTIL DO BRASIL - ESPIRITO SANTO;SP;1461;BANCO MERCANTIL DO BRASIL;25/08/2014;25/07/2018;10910010;Leticia Azevedo Da Silva;;Limpeza;
1;11;2005;030/2014;I;N;N;;N;;AIR LIQUIDE CONFERENTES - ES;SP;1626;AIR LIQUIDE BRASIL LTDA;01/11/2014;07/02/2016;10910314;Priscila Dos Santos Antunes Vieira;;Mão de Obra;
1;11;2256;26/2015;I;N;S;;N;;JF Espirito Santo - Cachoeiro do Itapemirim/ES;ES;582;JUSTICA FEDERAL DE 1° GRAU - SECAO JUDICIARIA DO ESPIRITO SANTO;03/11/2015;03/11/2017;10906003;Fernanda Maria Francisco;14/2015;Limpeza Mão de Obra Copa Recepção Jardinagem;1
1;11;2043;Cto: 20/2014;I;N;S;;N;;CENTRO DE TECNOLOGIA MINERAL;RJ;2674;CENTRO DE TECNOLOGIA MINERAL;02/01/2015;01/01/2021;10918001;Michele Klug Mendes;PE 005/2014;Copa Recepção Condução de Veículos;39014
1;11;2257;29/2015;I;N;S;;N;;JF Espirito Santo - Colatina/ES;ES;582;JUSTICA FEDERAL DE 1° GRAU - SECAO JUDICIARIA DO ESPIRITO SANTO;03/11/2015;03/11/2017;10906006;Fernanda Maria Francisco;14/2015;Limpeza Mão de Obra Copa Recepção;1
1;11;2109;Cto: 08/2015;I;N;S;;N;;JF Espirito Santo - Mensageiro - Vitória/ES;ES;582;JUSTICA FEDERAL DE 1° GRAU - SECAO JUDICIARIA DO ESPIRITO SANTO;08/06/2015;09/06/2021;10906008;Anna Paula Mendonca;PE 02/2015;Mão de Obra Condução de Veículos;3716,33
1;11;2147;Cto: 004/2015;I;N;S;;N;;FUNDACENTRO ES;SP;2713;FUNDACENTRO - FUNDAÇÃO JORGE DUPRAT FIGUEIREDO DE SEGURANÇA E MEDICINA DO TRABALHO;12/05/2015;31/10/2019;10917001;Guidali Siqueira;set/15;Mão de Obra Copa Recepção;4624,42
1;11;2318;Cto: 34/2015;I;N;S;;N;;TCE ES;ES;983;TRIBUNAL DE CONTAS DO ESTADO DO ESPIRITO SANTO;04/01/2016;05/05/2020;10919002;Anna Paula Mendonca;20/2015;Mão de Obra Copa Recepção;44760,4
1;11;2295;Cto: 004/2015;I;N;S;;N;;IPHAN -INST.DO PATRIMONIO HISTORICO E ART.NACIONAL;ES;2759;IPHAN - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL;11/11/2015;07/11/2020;10921001;Michele Klug Mendes;mar/15;Mão de Obra Recepção;18836
1;11;4010;Cto: 022/2015;A;N;N;N;;;VIA VAREJO S/A CASAS BAHIA ES;SP;1636;VIA VAREJO S/A;25/09/2019;24/09/2024;10910378;Vanessa Maurer Martini Rodel Souza;;Limpeza;1983,52
1;11;2260;27/2015;I;N;S;;N;;JF Espirito Santo - São Matheus/ES;ES;582;JUSTICA FEDERAL DE 1° GRAU - SECAO JUDICIARIA DO ESPIRITO SANTO;03/11/2015;03/11/2017;10906004;Fernanda Maria Francisco;14/2015;Limpeza Copa Recepção Jardinagem;1
1;11;2258;30/2015;I;N;S;;N;;JF Espirito Santo - Serra/ES;ES;582;JUSTICA FEDERAL DE 1° GRAU - SECAO JUDICIARIA DO ESPIRITO SANTO;03/11/2015;03/11/2017;10906007;Fernanda Maria Francisco;14/2015;Limpeza Mão de Obra Copa Recepção Jardinagem;13639,97
1;11;2259;28/2015;I;N;S;;N;;JF Espirito Santo - Linhares/ES;ES;582;JUSTICA FEDERAL DE 1° GRAU - SECAO JUDICIARIA DO ESPIRITO SANTO;03/11/2015;03/11/2017;10906005;Guidali Siqueira;14/2015;Limpeza Mão de Obra Copa Recepção;13595,09
1;11;2459;Cto: 019/2016;A;N;N;N;N;;VIA VAREJO - PONTO FRIO ES;RS;1663;VIA VAREJO - PONTO FRIO;18/05/2016;17/11/2021;10910363;Vanessa Maurer Martini Rodel Souza;;Limpeza;25140,75
1;11;2952;Cto: 031/2017;I;N;S;;N;;TJ ES;ES;1798;PODER JUDICIÁRIO DO ESTADO DO ESPÍRITO SANTO;19/06/2017;19/06/2020;10908002;Anna Paula Mendonca;47/2017;Mão de Obra;29186,44
1;11;2807;028/2017;I;N;S;;N;;PREFEITURA MUNICIPAL DE CARIACICA;ES;2938;SECRETARIA MUNICIPAL DE EDUCAÇÃO;02/03/2017;01/03/2018;10913005;Anna Paula Mendonca;162/2014;Limpeza;991239,79
1;11;2821;Cto: 022/2017;I;N;N;N;N;;AIR LIQUIDE - ES;SP;1626;AIR LIQUIDE BRASIL LTDA;10/04/2017;18/09/2020;10910369;Vanessa Maurer Martini Rodel Souza;;Limpeza;12275,39
1;11;3074;080/2017;I;N;S;;N;;MINISTERIO PUBLICO DO ESTADO DO ESPIRITO SANTO;ES;2991;MINISTERIO PUBLICO DO ESTADO DO ESPIRITO SANTO;26/10/2017;25/10/2018;10927001;Gabriela Bento;77/2017;Mão de Obra;
1;11;3256;32/2016;I;N;S;;N;;UF/ES - REEMBOLSO DE DIÁRIAS;ES;2352;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;20/06/2018;20/06/2018;10911002;;fev/16;;
1;11;3284;Cto: 004/2015;I;N;S;;N;;FUNDACENTRO ES DIÁRIAS;SP;2713;FUNDACENTRO - FUNDAÇÃO JORGE DUPRAT FIGUEIREDO DE SEGURANÇA E MEDICINA DO TRABALHO;01/03/2018;31/10/2019;10917001;Guidali Siqueira;;Condução de Veículos;87,64
1;11;2772;Cto: 005/2017;A;N;N;;N;;PAULUS LIVRARIA;ES;1677;PIA SOCIEDADE DE SÃO PAULO;06/02/2017;07/06/2022;10910368;Monique Gomes Alves;;Limpeza;2115,67
1;11;2578;Cto: 278/2016;I;N;S;;N;;PMV - SEC. SEGURANÇA URBANA;ES;2870;PMV - SEC. SEGURANÇA URBANA;01/09/2016;18/08/2019;10913003;Anna Paula Mendonca;201/2015;Mão de Obra;6740,79
1;11;3010;Cto: 15/2017;I;N;S;;N;;FUNDACENTRO ES LIMPEZA;SP;2713;FUNDACENTRO - FUNDAÇÃO JORGE DUPRAT FIGUEIREDO DE SEGURANÇA E MEDICINA DO TRABALHO;28/08/2017;10/05/2021;10917002;Guidali Siqueira;PRE 11/207;Limpeza;5211,4
1;11;2564;007.2016-ES;I;N;N;;N;;HERTZ CAR RENTAL - ES;SP;2792;HERTZ CAR RENTAL SYSTEMS DO BRASIL LOC DE VEICULOS LTDA;08/08/2016;26/10/2017;10910364;Priscila Dos Santos Antunes Vieira;;Limpeza;
1;11;3202;Cto: 026/2018;I;N;N;;N;;BV FINANCEIRA - ES;SP;1968;BV FINANCEIRA SA CREDITO FINANCIAMENTO E INVESTIMENTO;18/03/2018;31/08/2020;10910372;Karine Teixeira;;Limpeza;4205
1;11;3194;Cto: 031/2018;A;N;N;N;N;;PEPSICO FABRICA ES;ES;1971;PEPSICO AMACOCO BEBIDAS DO BRASIL LTDA;26/02/2018;01/11/2021;10910371;Aline Leva De Freitas;;Limpeza Mão de Obra;4419,13
1;11;3283;Cto: 08/2018;I;N;S;;N;;IPAMV/ES;ES;3006;IPAMV/ES;12/03/2018;11/03/2020;10931001;Anna Paula Mendonca;jan/18;Mão de Obra;13471,73
1;11;4760;CT 376/2019;A;N;S;N;N;;PMVV/ES - SEC. MUNICIPAL DE SERVIÇOS URBANOS;ES;80001;PREFEITURA DE VILA VELHA - ES;20/12/2019;01/01/2022;10934001;Anna Paula Mendonca;PE191/2018;Mão de Obra;16330,06
1;11;3311;Cto: 03/2018;A;N;S;;N;;IFES - SÃO MATEUS;ES;3010;INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DO ESPIRITO SANTO - CAMPUS SAO MATEUS;10/04/2018;09/04/2022;10912005;Michele Klug Mendes;jan/18;Limpeza;8610
1;11;3422;Cto: 006/2012 SC;I;N;N;N;N;;BANCO BMG - ESPIRITO SANTO;MG;1533;BANCO BMG S.A.;03/07/2018;17/06/2020;10910374;Leticia Azevedo Da Silva;;Limpeza;3940,17
1;11;3326;Cto: 0194/2018;I;N;S;;N;;PREFEITURA DE ITAPEMIRIM ES - *CONTRATO SUSPENSO - FALTA DE PAGAMENTO*;ES;3003;PREFEITURA MUNICIPAL DE ITAPEMIRIM;16/04/2018;31/12/2020;10913007;Anna Paula Mendonca;PE 162/2017;Limpeza;215486,88
1;11;3118;026/2017;I;N;S;;N;;AGU ES;RJ;968;ADVOCACIA GERAL DA UNIÃO NO ESTADO DO RIO DE JANEIRO;26/12/2017;25/02/2018;10928001;Gabriela Bento;82.015;Mão de Obra;36372,9
1;11;2547;24/2016;I;N;S;;N;;IF/ES - CAMPUS VITÓRIA;ES;2859;IF/ES - CAMPUS VITÓRIA;08/08/2016;07/08/2019;10912002;Michele Klug Mendes;fev/16;Mão de Obra;
1;11;2716;Cto: 065/2016;A;N;N;S;N;;PEPSICO DO BRASIL ES;SP;1670;PEPSICO DO BRASIL LTDA;26/12/2016;25/12/2021;10910367;Aline Leva De Freitas;;Limpeza;17034,71
1;11;2919;Cto: PE 17/2017;I;N;S;;N;;TRE/ES - Motorista;ES;939;TRIBUNAL REGIONAL ELEITORAL NO ESPÍRITO SANTO;14/06/2017;13/09/2020;10907003;Anna Paula Mendonca;17/2017;Condução de Veículos;78610,42
1;11;3303;Cto: 041/2018;A;N;N;N;N;;ALLCARE - ES;SP;1978;ALLCARE ADMINISTRADORA DE BENEFICIOS SÃO PAULO LTDA;02/05/2018;01/04/2023;10910373;Karine Teixeira;;Limpeza;2184,04
1;11;2686;006/2016;I;N;S;;N;;IPHAN -INST.DO PATRIMONIO HISTORICO E ART.NACIONAL;ES;2759;IPHAN - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL;28/11/2016;27/05/2017;10921002;Dayane Angelita Da Silva;Emergencial;Limpeza;
1;11;2920;001/2017;I;N;S;;N;;IPHAN -INST.DO PATRIMONIO HISTORICO E ART.NACIONAL;ES;2759;IPHAN - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL;28/05/2017;26/05/2019;10921002;Michele Klug Mendes;005/2016;Limpeza;5357,49
1;11;2742;Cto: 12/2016;I;N;S;;N;;IF/ES - VIANA;ES;2930;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;04/01/2017;03/01/2020;10912004;Michele Klug Mendes;out/16;Mão de Obra;6538,62
1;11;2761;mai/16;I;N;S;;N;;PRT/ES;ES;2933;PRT/ES;01/02/2017;26/01/2018;10915001;;dez/16;Limpeza;
1;11;2963;Cto: 035/2014;I;N;N;;N;;LOJAS LEADER - ES;RJ;2665;UNIÃO DE LOJAS LEADER S.A;12/07/2017;24/04/2020;10910370;Vanessa Maurer Martini Rodel Souza;;Limpeza;30887,54
1;11;2752;Cto: PE 67/2016;A;N;S;;N;;TRE ES (CENTRO-OESTE E SUL);ES;939;TRIBUNAL REGIONAL ELEITORAL NO ESPÍRITO SANTO;01/02/2017;31/01/2022;10907002;Anna Paula Mendonca;67/2016;Limpeza;50392,15
1;11;3517;Cto: 41/2018;A;N;S;;;;UF/ES - APOIO ADMINISTRATIVO - SÃO MATEUS;ES;2352;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;17/09/2018;17/09/2022;10911003;Anna Paula Mendonca;PE 56/2018;Mão de Obra;20605,05
1;11;2739;Cto: 11/2016;A;N;S;;N;;IF/ES - CARIACICA;ES;2930;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;04/01/2017;04/01/2022;10912003;Michele Klug Mendes;out/16;Mão de Obra;3372
1;11;3610;Cto: 26/2018;I;N;S;;;;JF/ES - LOTE 2;ES;582;JUSTICA FEDERAL DE 1° GRAU - SECAO JUDICIARIA DO ESPIRITO SANTO;07/02/2019;18/06/2021;10906009;Anna Paula Mendonca;;Mão de Obra;7778,29
1;11;3544;Cto: 51/2018;A;N;S;;N;;UF/ES - APOIO ADMINISTRATIVO;ES;2352;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;17/09/2018;17/09/2021;10911004;Anna Paula Mendonca;PE 56/2018;Mão de Obra;67639,27
1;11;3563;Cto: 094/2018;A;N;N;S;;;PERNAMBUCANAS - ES;SP;2045;ARTHUR LUNDGREN TECIDOS S.A - CASAS PERNAMBUCANAS;17/10/2018;16/04/2022;10910375;Aline Leva De Freitas;;Limpeza;31896,5
1;11;3551;Cto: 49/2018;A;N;S;;;;TRE - Vitoria/ES;ES;3830;TRIBUAL REGIONAL ELEITORAL ES;21/11/2018;20/11/2021;10907005;Anna Paula Mendonca;PE 34/2018;Mão de Obra;75898,75
1;11;3859;Cto: 117/2018;I;N;N;;;;CB INTERMEDIAÇÃO DE NEGÓCIOS - ESPÍRITO SANTO;SP;1499;CB INTERMEDIAÇÃO DE NEGÓCIOS LTDA;24/05/2019;13/02/2020;10910379;Janaina Tamiozzo Kommers Stuque Bastos;;Limpeza;1724,52
1;11;3882;CT 325/2019;A;N;S;N;N;;PMVV/ES - SEC. MUNICAL DE ADMINISTRAÇÃO;ES;80001;PREFEITURA DE VILA VELHA - ES;25/11/2019;01/02/2022;10913009;Anna Paula Mendonca;191/2018;Mão de Obra;22232,9
1;11;3602;Cto: 114/2018;A;N;N;;;;MULTITEX LOGISTICA;ES;2062;MULTITEX LOGISTICA LTDA;20/11/2018;20/09/2022;10910377;Monique Gomes Alves;;Limpeza;3473,19
1;11;4821;CT 05/2020;A;N;S;N;N;;PMVV/ES - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;ES;80001;PREFEITURA DE VILA VELHA - ES;16/01/2020;15/01/2022;10935001;Anna Paula Mendonca;PE 191/2018;Mão de Obra;2962,49
1;11;4822;CT 06/2020;A;N;S;N;N;;PMVV/ES - FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;ES;80001;PREFEITURA DE VILA VELHA - ES;16/01/2020;15/01/2022;10935002;Anna Paula Mendonca;191/2018;Mão de Obra;14334,29
1;11;4823;CT 07/2020;A;N;S;N;N;;PMVV/ES - SECRETARIA MUNICIPAL DE EDUCAÇÃO;ES;80001;PREFEITURA DE VILA VELHA - ES;23/03/2020;15/01/2022;10936001;Anna Paula Mendonca;PE 191/2018;Mão de Obra;1053643,78
1;11;4749;CT 328/2019;A;N;S;N;N;;PMVV/ES - SEC. MUNICIPAL DE TURISMO ESPORTE E CULTURA;ES;22941;SECRETARIA MUNICIPAL DE TURISMO ESPORTE E CULTURA;25/11/2019;01/03/2022;10932001;Anna Paula Mendonca;PE 191/2018;Mão de Obra;38544,42
1;11;4750;CT 364/2019;A;N;S;N;N;;PMVV/ES - FUNDO MUNICIPAL DE SAÚDE;ES;773971;FUNDO MUNICIPAL DE SAUDE DE VILA VELHA - F M S;13/12/2019;06/03/2022;10933001;Anna Paula Mendonca;PE 191/2018;Mão de Obra;192095
1;11;4028;Cto: 066/2019;A;N;N;N;N;;EUDORA ESPIRITO SANTO;MA;2153;INTERBELLE COMERCIO DE PRODUTOS DE BELEZA LTDA;14/10/2019;24/03/2022;10910384;Priscila Carolina Campos;;Limpeza;4119,64
1;11;3945;Cto: 040/2019;A;N;N;N;N;;ONCOPROD - ES;RJ;2129;ONCOPROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;19/08/2019;18/08/2024;10910381;Leticia Azevedo Da Silva;;Limpeza;18876,68
1;11;3918;Cto: 040/2019;A;N;N;N;N;;PANPHARMA ES;MT;1943;PANPHARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA;19/08/2019;18/08/2024;10910380;Leticia Azevedo Da Silva;;Limpeza;11100
1;11;3932;Cto: 040/2019;A;N;N;N;N;;DIST DE MEDIC SANTA CRUZ - ES;SC;2733;DISTRIBUIDORA DE MEDICAMENTOS SANTA CRUZ LTDA;19/08/2019;18/08/2024;10910382;Leticia Azevedo Da Silva;;Limpeza;24700
1;11;4873;CT 72/2020;A;N;S;N;N;;PMVV/ES - SEC. DE ASSISTÊNCIA SOCIAL;ES;80001;PREFEITURA DE VILA VELHA - ES;01/05/2020;08/04/2022;10937001;Anna Paula Mendonca;PE 191/2018;Mão de Obra;23699,92
1;11;3997;Cto: 055/2019;A;N;N;N;;;NOV WELLBORE ES;ES;2145;NOV WELLBORE TECHNOLOGIES DO BRASIL EQUIPAMENTOS E SERVIÇOS LTDA;13/09/2019;11/09/2022;10910383;Janaina Tamiozzo Kommers Stuque Bastos;;Limpeza;16340
1;11;3571;Cto: 020/2018;I;N;N;N;N;;MGE TRANSMISSÃO;ES;2054;MGE TRANSMISSÃO S.A;01/11/2018;15/07/2020;10910376;;;Limpeza;3577,49
1;11;2418;Cto: 15/2016;I;N;S;;N;;TRE ES;ES;939;TRIBUNAL REGIONAL ELEITORAL NO ESPÍRITO SANTO;11/04/2016;10/04/2021;10907001;Anna Paula Mendonca;21/2016;Limpeza;49221,6
1;11;5527;Cto: 04/2021;A;N;S;S;;;IF/ES - CAMPUS LINHARES;ES;3344;INSTITUTO FEDERAL DO ESPÍRITO SANTO - CAMPUS LINHARES;24/03/2021;23/03/2022;10912006;Guidali Siqueira;PE 01/2021;Mão de Obra;9195,83
1;11;5160;Cto: 55/2020;A;N;N;;;;YARA - ZAPER ALIMENTOS;ES;2456;YARA ALIMENTOS EIRELI;05/11/2020;31/12/2022;10910385;Karine Teixeira;;Limpeza;35610
1;11;3247;Cto: PE 17/2017;I;N;S;;N;;TRE ES - REEMBOLSO DE DIÁRIAS;ES;939;TRIBUNAL REGIONAL ELEITORAL NO ESPÍRITO SANTO;14/06/2017;13/09/2020;10907003;Anna Paula Mendonca;17/2017;Condução de Veículos;15000
1;11;4942;Cto: 114/2020;A;N;S;S;;;BANDES;ES;23001;BANCO DE DESENVOLVIMENTO DO ESPÍRITO SANTO;01/06/2020;01/06/2022;10939001;Dayane Angelita Da Silva;jan/20;Limpeza Copa Condução de Veículos;44688,97
1;11;3609;Cto: 25/2018;I;N;S;;;;JF/ES - LOTE 1;ES;582;JUSTICA FEDERAL DE 1° GRAU - SECAO JUDICIARIA DO ESPIRITO SANTO;07/02/2019;18/06/2021;10906010;Anna Paula Mendonca;;Mão de Obra;7320,57
1;11;5330;Cto: 010/2020;A;N;S;S;;;AGU/ES - CTO 010/2020 - LIMPEZA;RJ;968;ADVOCACIA GERAL DA UNIÃO NO ESTADO DO RIO DE JANEIRO;28/12/2020;12/06/2022;10924001;Guidali Siqueira;PE 05/2018;Limpeza;28305,14
1;11;2052;Cto: 23/2014;I;N;S;;N;;IFES - CAMPUS VITORIA/ES;ES;2676;INSTITUTO FEDERAL DE EDUCAÇÃO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO;09/01/2015;02/01/2021;10912001;Michele Klug Mendes;PE024/2014;Limpeza;4561,68
1;11;3147;Cto: 31/2018;A;N;S;;N;;PREFEITURA DE ITAPEMIRIM ES -  RETORNO PARCIAL EM JULHO (estava suspenso por falta de pg);ES;3003;PREFEITURA MUNICIPAL DE ITAPEMIRIM;08/01/2018;31/12/2021;10913006;Anna Paula Mendonca;PE 162/2017;Limpeza;643514,84
1;11;3147;Cto: 31/2018;A;N;S;;N;;PREFEITURA DE ITAPEMIRIM ES -  RETORNO PARCIAL EM JULHO (estava suspenso por falta de pg);ES;3003;PREFEITURA MUNICIPAL DE ITAPEMIRIM;08/01/2018;31/12/2021;10913006;Anna Paula Mendonca;PE 162/2017;Limpeza;643514,84
1;11;2505;Cto: 32/2016;A;N;S;;N;;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;ES;2352;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;20/06/2016;20/06/2022;10911002;Anna Paula Mendonca;fev/16;Condução de Veículos;20333,67
1;11;4910;Cto: 66/2020;A;N;S;S;N;;SECRETARIA DA SAUDE DO ESPIRITO SANTO - SESA;ES;4004;SECRETARIA DA SAUDE DO ESPIRITO SANTO - SESA;08/05/2020;07/05/2022;10938001;Anna Paula Mendonca;PE 626/2017;Limpeza;1189696,33
1;11;5481;abr/21;A;N;S;N;N;;TRE ES;ES;939;TRIBUNAL REGIONAL ELEITORAL NO ESPÍRITO SANTO;13/04/2021;13/04/2025;10907001;Anna Paula Mendonca;PE 03/2021;Limpeza;43513,21
1;11;4884;mai/20;A;N;S;S;N;;IPAMV/ES;ES;3006;IPAMV/ES;02/07/2020;30/06/2022;10931002;Anna Paula Mendonca;PE 02/2020;Limpeza Mão de Obra;12400
1;11;4855;jul/20;A;N;S;N;N;;IFES - CAMPUS VITORIA/ES;ES;2676;INSTITUTO FEDERAL DE EDUCAÇÃO CIENCIA E TECNOLOGIA DO ESPIRITO SANTO;06/03/2020;05/03/2022;10912002;Dayane Angelita Da Silva;PE 02/2020;Mão de Obra;9375,78
1;11;2947;Cto: 25/2017;A;N;S;;N;;TRE ES;ES;939;TRIBUNAL REGIONAL ELEITORAL NO ESPÍRITO SANTO;19/06/2017;18/06/2022;10907004;Anna Paula Mendonca;25/2017;Mão de Obra;4234,15
1;10;206;262.008;I;N;S;;N;;AGU MT;MT;949;SUPERINTENDENCIA DE ADMINISTRAÇÃO NO ESTADO DE SÃO PAULO;24/10/2008;17/03/2013;11135002;;;Limpeza;
1;10;366;009/2007;I;N;S;;N;;AGU - MT;SP;90;SUPERINTENDÊNCIA DE ADMINISTRAÇÃO NO ESTADO DE SÃO PAULO;14/05/2007;30/11/2010;11135001;;;Limpeza;
1;10;267;2046/2007;I;N;S;;N;;CEF MATO GROSSO;GO;651;CAIXA ECONOMICA FEDERAL - MATO GROSSO;31/10/2007;30/10/2010;11105001;Fabiana Da Silva;;Limpeza;
1;10;654;001.FUFMT.2010;I;N;S;;N;;Fundação Universidade Federal do Mato Grosso FUFMT;MT;1255;FUNDAÇÃO UNIVERSIDADE FEDERAL DO MATO GROSSO;14/01/2010;13/01/2011;11116001;;;Mão de Obra;
1;9;634;634;I;N;N;;N;;VOLANTES - PERNAMBUCANAS MS/MT;MS;1187;ARTHUR LUNDGREN TECIDOS S.A;03/11/2009;17/11/2015;11110387;;;Limpeza Conservação Mão de Obra Telefonia Copa Manobrista Recepção Condução de Veículos Vigilancia Jardinagem;1
1;10;978;532.011;I;N;S;;N;;IFMT;MT;1917;INSTITUTO FEDERAL DE EDUCAÇÃO CIENCIA E TECNOLOGIA DE MATO GROSSO - IFMT;03/02/2011;19/01/2014;11113001;;;Mão de Obra;
1;10;919;2.010.200;I;N;S;;N;;BRB - Banco Regional de Brasília;DF;590;BRB BANCO DE BRASÍLIA S/A;22/11/2010;28/10/2015;11112001;;;Limpeza Mão de Obra;
1;10;823;823;I;N;N;;N;;EBTE - Emp. Bras. Trans. Energia/MT;MT;1373;EMPRESA BRASILEIRA DE TRANSMISSÃO DE ENERGIA S/A;01/07/2010;31/12/2011;11110002;;;Limpeza;
1;10;969;SC-08/09;I;N;N;;N;;PERNAMBUCANAS MATO GROSSO;MT;1168;ARTHUR LUNDGREN TECIDOS S.A;01/01/2011;17/11/2015;11110387;;;Limpeza Conservação;7332,73
1;10;914;3953/2010;I;N;S;;N;;CEF Mato Grosso;GO;651;CAIXA ECONOMICA FEDERAL - MATO GROSSO;31/10/2010;30/12/2011;11105001;;;Limpeza;
1;10;1153;452.011;I;N;S;;N;;Tribunal de Justiça do Mato Grosso - Motoristas;MT;2523;FUNDO DE APOIO AO JUDICIÁRIO - FUNAJURIS;10/10/2011;09/01/2015;11108007;;;Condução de Veículos;
1;10;1135;462.011;I;N;S;;N;;Tribunal de Justiça do Mato Grosso ASG/Copa/Recepção - Lote 1;MT;2209;FUNDO DE APOIO AO JUDICIÁRIO - FUNAJURIS;10/10/2011;09/10/2017;11108001;Dayane Angelita Da Silva;;Limpeza Mão de Obra;
1;10;1136;472.011;I;N;S;;N;;Tribunal de Justiça do Mato Grosso - Lote 1 Telefonista;MT;2209;FUNDO DE APOIO AO JUDICIÁRIO - FUNAJURIS;10/10/2011;08/10/2017;11108002;Dayane Angelita Da Silva;;Telefonia;
